date,Quota A,Quota B,Quota C,Quota D,Quota E,Quota Premium A,Quota Premium B,Quota Premium C,Quota Premium D,Quota Premium E,Total Bids Received A,Total Bids Received B,Total Bids Received C,Total Bids Received D,Total Bids Received E,Number of Successful Bids A,Number of Successful Bids B,Number of Successful Bids C,Number of Successful Bids D,Number of Successful Bids E,Resident Households Average Per Pax,Resident Households Median Per Pax,Resident Employed Households Average Per Pax,Resident Employed Households Median Per Pax,Resident Households Average,Resident Households Median1/,Resident Employed Households Average,Resident Employed Households Median1/,MAS Core Inflation Measure (Index),GDP At Current Market Prices,  Goods Producing Industries,    Manufacturing,    Construction,    Utilities,    Other Goods Industries,  Services Producing Industries,    Wholesale & Retail Trade,    Transportation & Storage,    Accommodation & Food Services,    Information & Communications,    Finance & Insurance,"    Real Estate, Professional Services And Administrative & Support Services",    Other Services Industries,  Ownership Of Dwellings,  Gross Value Added At Basic Prices,  Add: Taxes On Products,Household Net Worth,  Assets,    Financial Assets,      Currency & Deposits,      Shares & Securities,        Listed Shares,        Unlisted Shares,        Unit Trusts & Investment Funds,      Life Insurance,      Central Provident Fund (CPF),      Pension Funds,    Residential Property Assets,      Public Housing,      Private Housing,  Liabilities,    Mortgage Loans,      Financial Institutions,      Housing & Development Board (HDB),    Personal Loans,      Motor Vehicle,      Credit/Charge Cards,      Others,Close/Last,Personal Disposable Income (Million Dollars),Personal Saving (Million Dollars),Personal Saving Rate (Per Cent),Rail Length (Kilometres),  Mass Rapid Transit (MRT) (Kilometres),  Light Rail Transit (LRT) (Kilometres),MRT km Operated (Thousand Train-Kilometres),LRT km Operated (Thousand Car-Kilometres),Average Daily Ridership - MRT (Thousand Passenger-Trips),Average Daily Ridership - LRT (Thousand Passenger-Trips),Average Daily Ridership - Bus (Thousand Passenger-Trips),Average Daily Trip - Point-To-Point (P2P) Transport (Taxis And Private Hire Cars) (Thousand Daily-Trips),Bus,LRT,MRT
2006-11-15,2669,1269,540,483,1287,12689,14509,1003,702,14501,3499,1696,577,512,1981,2668,1266,539,476,1279,1936.0,1300.0,2127.0,1447.0,6181.0,4430.0,6792.0,4952.0,80.019,236158.8,73075.0,62766.3,6485.3,3708.0,115.4,146200.2,42056.0,20842.7,4303.2,8573.9,23508.5,24372.9,22543.0,7012.2,226287.4,9871.4,769610.2,935631.3,527853.8,171559.1,132875.3,53244.4,36112.2,43518.7,84240.3,126082.4,13096.6,407777.5,203588.4,204189.1,166021.1,119199.5,66415.0,52784.5,46821.6,15740.6,4433.2,26647.8,,31654.1,8064.4,25.5,147.7,118.9,28.8,18025.0,3303.0,1408.0,74.0,2833.0,755.0,2833000.0,74000.0,1408000.0
2006-12-01,2670,1269,511,488,1283,12200,14389,509,1251,14669,3018,1521,550,759,1991,2670,1267,510,476,1261,1936.0,1300.0,2127.0,1447.0,6181.0,4430.0,6792.0,4952.0,80.217,236158.8,73075.0,62766.3,6485.3,3708.0,115.4,146200.2,42056.0,20842.7,4303.2,8573.9,23508.5,24372.9,22543.0,7012.2,226287.4,9871.4,769610.2,935631.3,527853.8,171559.1,132875.3,53244.4,36112.2,43518.7,84240.3,126082.4,13096.6,407777.5,203588.4,204189.1,166021.1,119199.5,66415.0,52784.5,46821.6,15740.6,4433.2,26647.8,,31654.1,8064.4,25.5,147.7,118.9,28.8,18025.0,3303.0,1408.0,74.0,2833.0,755.0,2833000.0,74000.0,1408000.0
2006-12-15,2670,1272,508,454,1290,9605,12889,1,1210,13499,2886,1413,490,684,1708,2668,1240,490,448,1203,1936.0,1300.0,2127.0,1447.0,6181.0,4430.0,6792.0,4952.0,80.217,236158.8,73075.0,62766.3,6485.3,3708.0,115.4,146200.2,42056.0,20842.7,4303.2,8573.9,23508.5,24372.9,22543.0,7012.2,226287.4,9871.4,769610.2,935631.3,527853.8,171559.1,132875.3,53244.4,36112.2,43518.7,84240.3,126082.4,13096.6,407777.5,203588.4,204189.1,166021.1,119199.5,66415.0,52784.5,46821.6,15740.6,4433.2,26647.8,,31654.1,8064.4,25.5,147.7,118.9,28.8,18025.0,3303.0,1408.0,74.0,2833.0,755.0,2833000.0,74000.0,1408000.0
2007-01-01,2668,1271,509,459,1304,11704,13001,1,1214,13301,3686,1460,338,759,1863,2663,1268,338,370,1296,2136.0,1399.0,2337.0,1547.0,6790.0,4846.0,7431.0,5362.0,80.287,272697.6,77087.9,64963.8,8095.8,3911.4,116.9,172146.6,49097.7,24637.9,4869.7,9281.2,29568.6,30506.2,24185.3,7943.3,257177.8,15519.8,803806.1,970580.1,548697.1,180504.3,139216.2,59882.4,35606.5,43727.3,86861.8,129040.2,13074.4,421883.0,208322.1,213560.9,166774.0,119629.8,67444.3,52185.5,47144.2,15995.2,4260.3,26888.8,,31759.5,7925.9,25.0,147.7,118.9,28.8,18025.0,3303.0,1527.0,79.0,2932.0,755.0,2932000.0,79000.0,1527000.0
2007-01-15,2671,1301,525,453,1369,11881,12000,1,1189,12599,3155,1446,367,690,1832,2670,1298,367,417,1350,2136.0,1399.0,2337.0,1547.0,6790.0,4846.0,7431.0,5362.0,80.287,272697.6,77087.9,64963.8,8095.8,3911.4,116.9,172146.6,49097.7,24637.9,4869.7,9281.2,29568.6,30506.2,24185.3,7943.3,257177.8,15519.8,803806.1,970580.1,548697.1,180504.3,139216.2,59882.4,35606.5,43727.3,86861.8,129040.2,13074.4,421883.0,208322.1,213560.9,166774.0,119629.8,67444.3,52185.5,47144.2,15995.2,4260.3,26888.8,,31759.5,7925.9,25.0,147.7,118.9,28.8,18025.0,3303.0,1527.0,79.0,2932.0,755.0,2932000.0,79000.0,1527000.0
2007-02-01,2673,1272,679,536,1290,11489,12152,1,1001,12721,3005,1449,506,639,1784,2654,1267,506,512,1290,2136.0,1399.0,2337.0,1547.0,6790.0,4846.0,7431.0,5362.0,80.351,272697.6,77087.9,64963.8,8095.8,3911.4,116.9,172146.6,49097.7,24637.9,4869.7,9281.2,29568.6,30506.2,24185.3,7943.3,257177.8,15519.8,803806.1,970580.1,548697.1,180504.3,139216.2,59882.4,35606.5,43727.3,86861.8,129040.2,13074.4,421883.0,208322.1,213560.9,166774.0,119629.8,67444.3,52185.5,47144.2,15995.2,4260.3,26888.8,,31759.5,7925.9,25.0,147.7,118.9,28.8,18025.0,3303.0,1527.0,79.0,2932.0,755.0,2932000.0,79000.0,1527000.0
2007-02-15,2670,1272,665,483,1301,5200,6002,1,901,11804,2823,1382,337,626,1686,2670,1269,337,479,1293,2136.0,1399.0,2337.0,1547.0,6790.0,4846.0,7431.0,5362.0,80.351,272697.6,77087.9,64963.8,8095.8,3911.4,116.9,172146.6,49097.7,24637.9,4869.7,9281.2,29568.6,30506.2,24185.3,7943.3,257177.8,15519.8,803806.1,970580.1,548697.1,180504.3,139216.2,59882.4,35606.5,43727.3,86861.8,129040.2,13074.4,421883.0,208322.1,213560.9,166774.0,119629.8,67444.3,52185.5,47144.2,15995.2,4260.3,26888.8,,31759.5,7925.9,25.0,147.7,118.9,28.8,18025.0,3303.0,1527.0,79.0,2932.0,755.0,2932000.0,79000.0,1527000.0
2007-03-01,2687,1274,681,471,1282,12602,13502,1,964,13201,5296,2248,647,777,2159,2680,1250,647,471,1277,2136.0,1399.0,2337.0,1547.0,6790.0,4846.0,7431.0,5362.0,80.229,272697.6,77087.9,64963.8,8095.8,3911.4,116.9,172146.6,49097.7,24637.9,4869.7,9281.2,29568.6,30506.2,24185.3,7943.3,257177.8,15519.8,803806.1,970580.1,548697.1,180504.3,139216.2,59882.4,35606.5,43727.3,86861.8,129040.2,13074.4,421883.0,208322.1,213560.9,166774.0,119629.8,67444.3,52185.5,47144.2,15995.2,4260.3,26888.8,,31759.5,7925.9,25.0,147.7,118.9,28.8,18025.0,3303.0,1527.0,79.0,2932.0,755.0,2932000.0,79000.0,1527000.0
2007-03-15,2669,1272,835,450,1289,13504,14652,1091,1001,14502,4752,1840,1022,554,2217,2659,1266,835,447,1272,2136.0,1399.0,2337.0,1547.0,6790.0,4846.0,7431.0,5362.0,80.229,272697.6,77087.9,64963.8,8095.8,3911.4,116.9,172146.6,49097.7,24637.9,4869.7,9281.2,29568.6,30506.2,24185.3,7943.3,257177.8,15519.8,803806.1,970580.1,548697.1,180504.3,139216.2,59882.4,35606.5,43727.3,86861.8,129040.2,13074.4,421883.0,208322.1,213560.9,166774.0,119629.8,67444.3,52185.5,47144.2,15995.2,4260.3,26888.8,,31759.5,7925.9,25.0,147.7,118.9,28.8,18025.0,3303.0,1527.0,79.0,2932.0,755.0,2932000.0,79000.0,1527000.0
2007-04-01,2165,1149,479,478,1092,14000,14889,2600,1013,15315,3691,1720,631,596,1867,2161,1149,479,465,1090,2136.0,1399.0,2337.0,1547.0,6790.0,4846.0,7431.0,5362.0,80.131,272697.6,77087.9,64963.8,8095.8,3911.4,116.9,172146.6,49097.7,24637.9,4869.7,9281.2,29568.6,30506.2,24185.3,7943.3,257177.8,15519.8,854024.2,1023238.2,576573.2,187934.1,151445.5,71829.0,34385.6,45230.9,92716.2,131449.5,13027.9,446664.9,215582.4,231082.5,169213.9,121113.7,69519.1,51594.6,48100.3,16191.0,4563.2,27346.1,,30460.5,5740.7,18.8,147.7,118.9,28.8,18025.0,3303.0,1527.0,79.0,2932.0,755.0,2932000.0,79000.0,1527000.0
2007-04-15,2168,1130,444,480,1103,14601,15989,5289,1184,16101,3327,1587,700,768,1847,2168,1127,442,478,1098,2136.0,1399.0,2337.0,1547.0,6790.0,4846.0,7431.0,5362.0,80.131,272697.6,77087.9,64963.8,8095.8,3911.4,116.9,172146.6,49097.7,24637.9,4869.7,9281.2,29568.6,30506.2,24185.3,7943.3,257177.8,15519.8,854024.2,1023238.2,576573.2,187934.1,151445.5,71829.0,34385.6,45230.9,92716.2,131449.5,13027.9,446664.9,215582.4,231082.5,169213.9,121113.7,69519.1,51594.6,48100.3,16191.0,4563.2,27346.1,,30460.5,5740.7,18.8,147.7,118.9,28.8,18025.0,3303.0,1527.0,79.0,2932.0,755.0,2932000.0,79000.0,1527000.0
2007-05-01,2163,1125,445,491,1089,16159,17879,8300,1345,17856,3449,1811,621,772,2033,2163,1118,444,487,1082,2136.0,1399.0,2337.0,1547.0,6790.0,4846.0,7431.0,5362.0,80.201,272697.6,77087.9,64963.8,8095.8,3911.4,116.9,172146.6,49097.7,24637.9,4869.7,9281.2,29568.6,30506.2,24185.3,7943.3,257177.8,15519.8,854024.2,1023238.2,576573.2,187934.1,151445.5,71829.0,34385.6,45230.9,92716.2,131449.5,13027.9,446664.9,215582.4,231082.5,169213.9,121113.7,69519.1,51594.6,48100.3,16191.0,4563.2,27346.1,,30460.5,5740.7,18.8,147.7,118.9,28.8,18025.0,3303.0,1527.0,79.0,2932.0,755.0,2932000.0,79000.0,1527000.0
2007-05-15,2158,1127,446,479,1091,17010,18900,10000,1352,19510,2825,1679,661,750,1897,2147,1105,443,438,1088,2136.0,1399.0,2337.0,1547.0,6790.0,4846.0,7431.0,5362.0,80.201,272697.6,77087.9,64963.8,8095.8,3911.4,116.9,172146.6,49097.7,24637.9,4869.7,9281.2,29568.6,30506.2,24185.3,7943.3,257177.8,15519.8,854024.2,1023238.2,576573.2,187934.1,151445.5,71829.0,34385.6,45230.9,92716.2,131449.5,13027.9,446664.9,215582.4,231082.5,169213.9,121113.7,69519.1,51594.6,48100.3,16191.0,4563.2,27346.1,,30460.5,5740.7,18.8,147.7,118.9,28.8,18025.0,3303.0,1527.0,79.0,2932.0,755.0,2932000.0,79000.0,1527000.0
2007-06-01,2159,1132,446,482,1094,16181,19802,6889,1252,19351,2441,1679,666,585,1760,2159,1114,444,422,1091,2136.0,1399.0,2337.0,1547.0,6790.0,4846.0,7431.0,5362.0,80.21,272697.6,77087.9,64963.8,8095.8,3911.4,116.9,172146.6,49097.7,24637.9,4869.7,9281.2,29568.6,30506.2,24185.3,7943.3,257177.8,15519.8,854024.2,1023238.2,576573.2,187934.1,151445.5,71829.0,34385.6,45230.9,92716.2,131449.5,13027.9,446664.9,215582.4,231082.5,169213.9,121113.7,69519.1,51594.6,48100.3,16191.0,4563.2,27346.1,,30460.5,5740.7,18.8,147.7,118.9,28.8,18025.0,3303.0,1527.0,79.0,2932.0,755.0,2932000.0,79000.0,1527000.0
2007-06-15,2169,1146,447,518,1089,15591,18891,5501,1053,18539,2489,1460,605,907,1711,2119,1137,399,515,1070,2136.0,1399.0,2337.0,1547.0,6790.0,4846.0,7431.0,5362.0,80.21,272697.6,77087.9,64963.8,8095.8,3911.4,116.9,172146.6,49097.7,24637.9,4869.7,9281.2,29568.6,30506.2,24185.3,7943.3,257177.8,15519.8,854024.2,1023238.2,576573.2,187934.1,151445.5,71829.0,34385.6,45230.9,92716.2,131449.5,13027.9,446664.9,215582.4,231082.5,169213.9,121113.7,69519.1,51594.6,48100.3,16191.0,4563.2,27346.1,,30460.5,5740.7,18.8,147.7,118.9,28.8,18025.0,3303.0,1527.0,79.0,2932.0,755.0,2932000.0,79000.0,1527000.0
2007-07-01,2159,1143,447,538,1090,14801,17399,4909,1082,17400,2480,1364,691,948,1672,2150,1143,445,534,1088,2136.0,1399.0,2337.0,1547.0,6790.0,4846.0,7431.0,5362.0,81.309,272697.6,77087.9,64963.8,8095.8,3911.4,116.9,172146.6,49097.7,24637.9,4869.7,9281.2,29568.6,30506.2,24185.3,7943.3,257177.8,15519.8,889085.7,1063759.7,584417.9,190537.8,150192.4,70793.2,33164.8,46234.4,96612.4,134159.7,12915.7,479341.7,231041.1,248300.6,174673.9,124701.7,73803.6,50898.1,49972.2,16322.8,4604.1,29045.2,,30689.2,5673.1,18.5,147.7,118.9,28.8,18025.0,3303.0,1527.0,79.0,2932.0,755.0,2932000.0,79000.0,1527000.0
2007-07-15,2208,1133,492,480,1105,16000,17602,3889,1052,17410,2678,1393,746,731,1629,2177,1133,484,477,1099,2136.0,1399.0,2337.0,1547.0,6790.0,4846.0,7431.0,5362.0,81.309,272697.6,77087.9,64963.8,8095.8,3911.4,116.9,172146.6,49097.7,24637.9,4869.7,9281.2,29568.6,30506.2,24185.3,7943.3,257177.8,15519.8,889085.7,1063759.7,584417.9,190537.8,150192.4,70793.2,33164.8,46234.4,96612.4,134159.7,12915.7,479341.7,231041.1,248300.6,174673.9,124701.7,73803.6,50898.1,49972.2,16322.8,4604.1,29045.2,,30689.2,5673.1,18.5,147.7,118.9,28.8,18025.0,3303.0,1527.0,79.0,2932.0,755.0,2932000.0,79000.0,1527000.0
2007-08-01,2168,1125,447,482,1089,17001,18001,5767,1251,18003,2632,1458,534,828,1623,2018,1114,446,460,1080,2136.0,1399.0,2337.0,1547.0,6790.0,4846.0,7431.0,5362.0,81.5,272697.6,77087.9,64963.8,8095.8,3911.4,116.9,172146.6,49097.7,24637.9,4869.7,9281.2,29568.6,30506.2,24185.3,7943.3,257177.8,15519.8,889085.7,1063759.7,584417.9,190537.8,150192.4,70793.2,33164.8,46234.4,96612.4,134159.7,12915.7,479341.7,231041.1,248300.6,174673.9,124701.7,73803.6,50898.1,49972.2,16322.8,4604.1,29045.2,,30689.2,5673.1,18.5,147.7,118.9,28.8,18025.0,3303.0,1527.0,79.0,2932.0,755.0,2932000.0,79000.0,1527000.0
2007-08-15,2189,1124,452,481,1093,8118,16010,6890,1189,17302,2315,1288,628,648,1538,2188,1124,443,479,1064,2136.0,1399.0,2337.0,1547.0,6790.0,4846.0,7431.0,5362.0,81.5,272697.6,77087.9,64963.8,8095.8,3911.4,116.9,172146.6,49097.7,24637.9,4869.7,9281.2,29568.6,30506.2,24185.3,7943.3,257177.8,15519.8,889085.7,1063759.7,584417.9,190537.8,150192.4,70793.2,33164.8,46234.4,96612.4,134159.7,12915.7,479341.7,231041.1,248300.6,174673.9,124701.7,73803.6,50898.1,49972.2,16322.8,4604.1,29045.2,,30689.2,5673.1,18.5,147.7,118.9,28.8,18025.0,3303.0,1527.0,79.0,2932.0,755.0,2932000.0,79000.0,1527000.0
2007-09-01,2309,1136,446,500,1096,17999,18200,9539,1081,19323,3753,1594,568,787,1747,2303,1136,437,496,1096,2136.0,1399.0,2337.0,1547.0,6790.0,4846.0,7431.0,5362.0,81.669,272697.6,77087.9,64963.8,8095.8,3911.4,116.9,172146.6,49097.7,24637.9,4869.7,9281.2,29568.6,30506.2,24185.3,7943.3,257177.8,15519.8,889085.7,1063759.7,584417.9,190537.8,150192.4,70793.2,33164.8,46234.4,96612.4,134159.7,12915.7,479341.7,231041.1,248300.6,174673.9,124701.7,73803.6,50898.1,49972.2,16322.8,4604.1,29045.2,,30689.2,5673.1,18.5,147.7,118.9,28.8,18025.0,3303.0,1527.0,79.0,2932.0,755.0,2932000.0,79000.0,1527000.0
2007-09-15,2159,1125,453,480,1116,17941,19589,10501,1054,19199,3055,1581,590,772,1789,2159,1117,453,479,1115,2136.0,1399.0,2337.0,1547.0,6790.0,4846.0,7431.0,5362.0,81.669,272697.6,77087.9,64963.8,8095.8,3911.4,116.9,172146.6,49097.7,24637.9,4869.7,9281.2,29568.6,30506.2,24185.3,7943.3,257177.8,15519.8,889085.7,1063759.7,584417.9,190537.8,150192.4,70793.2,33164.8,46234.4,96612.4,134159.7,12915.7,479341.7,231041.1,248300.6,174673.9,124701.7,73803.6,50898.1,49972.2,16322.8,4604.1,29045.2,,30689.2,5673.1,18.5,147.7,118.9,28.8,18025.0,3303.0,1527.0,79.0,2932.0,755.0,2932000.0,79000.0,1527000.0
2007-10-01,2165,1125,354,443,1087,16999,17102,13989,1101,18000,2604,1409,496,594,1527,2160,1125,347,434,1062,2136.0,1399.0,2337.0,1547.0,6790.0,4846.0,7431.0,5362.0,82.123,272697.6,77087.9,64963.8,8095.8,3911.4,116.9,172146.6,49097.7,24637.9,4869.7,9281.2,29568.6,30506.2,24185.3,7943.3,257177.8,15519.8,914074.4,1092722.5,586623.0,195886.5,144255.9,66653.8,32659.1,44943.0,96797.3,136879.9,12803.4,506099.5,245922.1,260177.4,178648.1,126845.2,76564.9,50280.3,51802.9,16450.9,5022.7,30329.3,,34770.4,8080.0,23.2,147.7,118.9,28.8,18025.0,3303.0,1527.0,79.0,2932.0,755.0,2932000.0,79000.0,1527000.0
2007-10-15,2158,1133,344,440,1088,12401,17589,15889,1050,18000,2472,1370,428,593,1586,2158,1132,339,437,1028,2136.0,1399.0,2337.0,1547.0,6790.0,4846.0,7431.0,5362.0,82.123,272697.6,77087.9,64963.8,8095.8,3911.4,116.9,172146.6,49097.7,24637.9,4869.7,9281.2,29568.6,30506.2,24185.3,7943.3,257177.8,15519.8,914074.4,1092722.5,586623.0,195886.5,144255.9,66653.8,32659.1,44943.0,96797.3,136879.9,12803.4,506099.5,245922.1,260177.4,178648.1,126845.2,76564.9,50280.3,51802.9,16450.9,5022.7,30329.3,,34770.4,8080.0,23.2,147.7,118.9,28.8,18025.0,3303.0,1527.0,79.0,2932.0,755.0,2932000.0,79000.0,1527000.0
2007-11-01,2164,1125,352,448,1112,16839,18001,15001,1301,17809,3040,1438,532,574,1653,2149,1087,350,433,1111,2136.0,1399.0,2337.0,1547.0,6790.0,4846.0,7431.0,5362.0,82.606,272697.6,77087.9,64963.8,8095.8,3911.4,116.9,172146.6,49097.7,24637.9,4869.7,9281.2,29568.6,30506.2,24185.3,7943.3,257177.8,15519.8,914074.4,1092722.5,586623.0,195886.5,144255.9,66653.8,32659.1,44943.0,96797.3,136879.9,12803.4,506099.5,245922.1,260177.4,178648.1,126845.2,76564.9,50280.3,51802.9,16450.9,5022.7,30329.3,,34770.4,8080.0,23.2,147.7,118.9,28.8,18025.0,3303.0,1527.0,79.0,2932.0,755.0,2932000.0,79000.0,1527000.0
2007-11-15,2158,1126,349,442,1147,14404,16401,14389,1052,17001,2450,1339,488,613,1683,2154,1126,349,404,1130,2136.0,1399.0,2337.0,1547.0,6790.0,4846.0,7431.0,5362.0,82.606,272697.6,77087.9,64963.8,8095.8,3911.4,116.9,172146.6,49097.7,24637.9,4869.7,9281.2,29568.6,30506.2,24185.3,7943.3,257177.8,15519.8,914074.4,1092722.5,586623.0,195886.5,144255.9,66653.8,32659.1,44943.0,96797.3,136879.9,12803.4,506099.5,245922.1,260177.4,178648.1,126845.2,76564.9,50280.3,51802.9,16450.9,5022.7,30329.3,,34770.4,8080.0,23.2,147.7,118.9,28.8,18025.0,3303.0,1527.0,79.0,2932.0,755.0,2932000.0,79000.0,1527000.0
2007-12-01,2174,1163,347,454,1088,12001,13114,13000,1012,15501,2373,1334,431,767,1699,2171,1116,340,418,1081,2136.0,1399.0,2337.0,1547.0,6790.0,4846.0,7431.0,5362.0,83.724,272697.6,77087.9,64963.8,8095.8,3911.4,116.9,172146.6,49097.7,24637.9,4869.7,9281.2,29568.6,30506.2,24185.3,7943.3,257177.8,15519.8,914074.4,1092722.5,586623.0,195886.5,144255.9,66653.8,32659.1,44943.0,96797.3,136879.9,12803.4,506099.5,245922.1,260177.4,178648.1,126845.2,76564.9,50280.3,51802.9,16450.9,5022.7,30329.3,,34770.4,8080.0,23.2,147.7,118.9,28.8,18025.0,3303.0,1527.0,79.0,2932.0,755.0,2932000.0,79000.0,1527000.0
2007-12-15,2162,1125,344,477,1104,14001,15802,11851,889,16000,2588,1578,452,634,1564,2089,1106,340,473,1022,2136.0,1399.0,2337.0,1547.0,6790.0,4846.0,7431.0,5362.0,83.724,272697.6,77087.9,64963.8,8095.8,3911.4,116.9,172146.6,49097.7,24637.9,4869.7,9281.2,29568.6,30506.2,24185.3,7943.3,257177.8,15519.8,914074.4,1092722.5,586623.0,195886.5,144255.9,66653.8,32659.1,44943.0,96797.3,136879.9,12803.4,506099.5,245922.1,260177.4,178648.1,126845.2,76564.9,50280.3,51802.9,16450.9,5022.7,30329.3,,34770.4,8080.0,23.2,147.7,118.9,28.8,18025.0,3303.0,1527.0,79.0,2932.0,755.0,2932000.0,79000.0,1527000.0
2008-01-01,2162,1172,352,475,1094,14052,15989,13000,1101,15601,2553,1556,446,527,1658,2154,1164,340,473,1088,2364.0,1588.0,2586.0,1754.0,7691.0,5492.0,8414.0,6100.0,84.287,273941.6,72476.1,56392.7,11971.2,3998.7,113.5,177067.3,45086.1,25177.0,5355.0,9765.6,30190.0,35547.8,25945.8,10166.2,259709.6,14232.0,930602.5,1109903.3,583150.0,205039.6,132177.0,57217.1,32743.7,42216.2,93386.2,139790.4,12756.9,526753.3,257732.8,269020.5,179300.8,127273.7,77633.5,49640.2,52027.2,16582.0,4836.1,30609.1,,35050.0,8247.6,23.5,147.7,118.9,28.8,18025.0,3303.0,1698.0,88.0,3087.0,755.0,3087000.0,88000.0,1698000.0
2008-01-15,2231,1144,349,443,1169,12001,13289,12501,1012,13801,2611,1328,424,550,1829,2098,1144,345,413,1150,2364.0,1588.0,2586.0,1754.0,7691.0,5492.0,8414.0,6100.0,84.287,273941.6,72476.1,56392.7,11971.2,3998.7,113.5,177067.3,45086.1,25177.0,5355.0,9765.6,30190.0,35547.8,25945.8,10166.2,259709.6,14232.0,930602.5,1109903.3,583150.0,205039.6,132177.0,57217.1,32743.7,42216.2,93386.2,139790.4,12756.9,526753.3,257732.8,269020.5,179300.8,127273.7,77633.5,49640.2,52027.2,16582.0,4836.1,30609.1,,35050.0,8247.6,23.5,147.7,118.9,28.8,18025.0,3303.0,1698.0,88.0,3087.0,755.0,3087000.0,88000.0,1698000.0
2008-02-01,2167,1133,357,441,1093,12002,13209,13001,999,13301,3005,1454,551,648,1786,2155,1133,350,438,1092,2364.0,1588.0,2586.0,1754.0,7691.0,5492.0,8414.0,6100.0,84.582,273941.6,72476.1,56392.7,11971.2,3998.7,113.5,177067.3,45086.1,25177.0,5355.0,9765.6,30190.0,35547.8,25945.8,10166.2,259709.6,14232.0,930602.5,1109903.3,583150.0,205039.6,132177.0,57217.1,32743.7,42216.2,93386.2,139790.4,12756.9,526753.3,257732.8,269020.5,179300.8,127273.7,77633.5,49640.2,52027.2,16582.0,4836.1,30609.1,,35050.0,8247.6,23.5,147.7,118.9,28.8,18025.0,3303.0,1698.0,88.0,3087.0,755.0,3087000.0,88000.0,1698000.0
2008-02-15,2291,1125,349,469,1106,12856,15510,15002,951,15110,2923,1632,478,681,1692,2288,1120,345,469,1105,2364.0,1588.0,2586.0,1754.0,7691.0,5492.0,8414.0,6100.0,84.582,273941.6,72476.1,56392.7,11971.2,3998.7,113.5,177067.3,45086.1,25177.0,5355.0,9765.6,30190.0,35547.8,25945.8,10166.2,259709.6,14232.0,930602.5,1109903.3,583150.0,205039.6,132177.0,57217.1,32743.7,42216.2,93386.2,139790.4,12756.9,526753.3,257732.8,269020.5,179300.8,127273.7,77633.5,49640.2,52027.2,16582.0,4836.1,30609.1,,35050.0,8247.6,23.5,147.7,118.9,28.8,18025.0,3303.0,1698.0,88.0,3087.0,755.0,3087000.0,88000.0,1698000.0
2008-03-01,2171,1125,352,442,1088,14351,18000,16310,959,18670,2727,1499,550,612,1929,2164,1092,347,439,1082,2364.0,1588.0,2586.0,1754.0,7691.0,5492.0,8414.0,6100.0,84.729,273941.6,72476.1,56392.7,11971.2,3998.7,113.5,177067.3,45086.1,25177.0,5355.0,9765.6,30190.0,35547.8,25945.8,10166.2,259709.6,14232.0,930602.5,1109903.3,583150.0,205039.6,132177.0,57217.1,32743.7,42216.2,93386.2,139790.4,12756.9,526753.3,257732.8,269020.5,179300.8,127273.7,77633.5,49640.2,52027.2,16582.0,4836.1,30609.1,,35050.0,8247.6,23.5,147.7,118.9,28.8,18025.0,3303.0,1698.0,88.0,3087.0,755.0,3087000.0,88000.0,1698000.0
2008-03-15,2161,1130,349,439,1088,15389,19001,17610,901,18854,2474,1387,453,662,1713,2161,1110,347,430,1086,2364.0,1588.0,2586.0,1754.0,7691.0,5492.0,8414.0,6100.0,84.729,273941.6,72476.1,56392.7,11971.2,3998.7,113.5,177067.3,45086.1,25177.0,5355.0,9765.6,30190.0,35547.8,25945.8,10166.2,259709.6,14232.0,930602.5,1109903.3,583150.0,205039.6,132177.0,57217.1,32743.7,42216.2,93386.2,139790.4,12756.9,526753.3,257732.8,269020.5,179300.8,127273.7,77633.5,49640.2,52027.2,16582.0,4836.1,30609.1,,35050.0,8247.6,23.5,147.7,118.9,28.8,18025.0,3303.0,1698.0,88.0,3087.0,755.0,3087000.0,88000.0,1698000.0
2008-04-01,2043,1132,383,449,881,16930,19501,18900,1012,19389,2570,1382,443,586,1348,2026,1130,376,448,870,2364.0,1588.0,2586.0,1754.0,7691.0,5492.0,8414.0,6100.0,85.276,273941.6,72476.1,56392.7,11971.2,3998.7,113.5,177067.3,45086.1,25177.0,5355.0,9765.6,30190.0,35547.8,25945.8,10166.2,259709.6,14232.0,938489.9,1120959.8,580997.2,206926.2,125759.7,57178.7,32947.9,35633.1,92229.2,143399.8,12682.2,539962.7,268697.7,271265.0,182470.0,128325.4,79435.5,48889.9,54144.6,16884.0,5262.5,31998.0,,32055.9,4744.2,14.8,147.7,118.9,28.8,18025.0,3303.0,1698.0,88.0,3087.0,755.0,3087000.0,88000.0,1698000.0
2008-04-15,2036,1119,379,455,877,15600,17510,18151,1152,18451,2197,1324,481,545,1266,2009,1118,377,417,876,2364.0,1588.0,2586.0,1754.0,7691.0,5492.0,8414.0,6100.0,85.276,273941.6,72476.1,56392.7,11971.2,3998.7,113.5,177067.3,45086.1,25177.0,5355.0,9765.6,30190.0,35547.8,25945.8,10166.2,259709.6,14232.0,938489.9,1120959.8,580997.2,206926.2,125759.7,57178.7,32947.9,35633.1,92229.2,143399.8,12682.2,539962.7,268697.7,271265.0,182470.0,128325.4,79435.5,48889.9,54144.6,16884.0,5262.5,31998.0,,32055.9,4744.2,14.8,147.7,118.9,28.8,18025.0,3303.0,1698.0,88.0,3087.0,755.0,3087000.0,88000.0,1698000.0
